,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
85,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.424515008926392,False,,,100,97b33_00085,ca45c9a55f204187855742639fb8d132,2022-04-07_09-51-39,1649339499,837.7993612289429,1215942,guanyush-RTX3060,10.70.2.70,837.7993612289429,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00085_85_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_09-21-17"
86,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.80331325531006,False,,,70,97b33_00086,d5419913de2341438efdda9f559efee5,2022-04-07_10-03-11,1649340191,688.7136750221252,1233763,guanyush-RTX3060,10.70.2.70,688.7136750221252,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00086_86_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_09-37-41"
87,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.432367086410522,False,,,100,97b33_00087,01e9c9d8d4f44ee4b440da875e794681,2022-04-07_10-22-06,1649341326,837.0001530647278,1249982,guanyush-RTX3060,10.70.2.70,837.0001530647278,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00087_87_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_09-51-42"
88,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.810922384262083,False,,,99,97b33_00088,9822a3dda6e14063a4a2a57974423a4c,2022-04-07_10-38-24,1649342304,974.6563532352448,1267828,guanyush-RTX3060,10.70.2.70,974.6563532352448,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00088_88_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_10-08-08"
89,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.309837341308594,False,,,96,97b33_00089,400fb1b59eed496185b5ec7f782d85e9,2022-04-07_10-52-01,1649343121,804.0034823417664,1284037,guanyush-RTX3060,10.70.2.70,804.0034823417664,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00089_89_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_10-22-08"
90,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.089532613754272,False,,,99,97b33_00090,fcbd4d75c2cd42dd9cb2c6912e0cce00,2022-04-07_11-09-17,1649344157,999.880818605423,1301821,guanyush-RTX3060,10.70.2.70,999.880818605423,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00090_90_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_10-38-37"
91,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.479707956314087,False,,,93,97b33_00091,8593b3040a4041a5951647823492eca6,2022-04-07_11-22-42,1649344962,791.4738945960999,1318086,guanyush-RTX3060,10.70.2.70,791.4738945960999,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00091_91_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_10-52-37"
92,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.16774034500122,False,,,94,97b33_00092,31969aa61bb9418cb7e246944e7725aa,2022-04-07_11-39-34,1649345974,949.5050537586212,1335912,guanyush-RTX3060,10.70.2.70,949.5050537586212,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00092_92_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_11-09-30"
93,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.387718200683594,False,,,97,97b33_00093,233e53bf5585423099beb697955f737b,2022-04-07_11-54-17,1649346857,818.4858586788177,1352141,guanyush-RTX3060,10.70.2.70,818.4858586788177,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00093_93_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_11-23-44"
94,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.048112869262695,False,,,87,97b33_00094,f829c3edfb2345fca313a91b12aa22fd,2022-04-07_12-09-26,1649347766,880.007307767868,1370642,guanyush-RTX3060,10.70.2.70,880.007307767868,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00094_94_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_11-40-38"
95,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.373165607452393,False,,,92,97b33_00095,159c8a7294424d288acbd42bacd7aef5,2022-04-07_12-24-35,1649348675,775.0325739383698,1386876,guanyush-RTX3060,10.70.2.70,775.0325739383698,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00095_95_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_11-54-45"
96,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.75636863708496,False,,,84,97b33_00096,e266b725d1ec4e2497d1ce85ac61d546,2022-04-07_12-39-29,1649349569,823.5961585044861,1404691,guanyush-RTX3060,10.70.2.70,823.5961585044861,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00096_96_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_12-11-39"
97,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.343117713928223,False,,,100,97b33_00097,996cfaf7bd0c43ee8a0c2f6d2d847fbe,2022-04-07_12-56-04,1649350564,835.3417105674744,1420962,guanyush-RTX3060,10.70.2.70,835.3417105674744,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00097_97_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_12-25-44"
98,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.77798056602478,False,,,70,97b33_00098,be8ccd64093744a5a6463f4a54a9cbb0,2022-04-07_13-07-35,1649351255,688.7342779636383,1438751,guanyush-RTX3060,10.70.2.70,688.7342779636383,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00098_98_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_12-42-08"
99,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.389333963394165,False,,,100,97b33_00099,807e8b4d846a40e28814d08f8b7931fb,2022-04-07_13-26-26,1649352386,834.5688471794128,1455057,guanyush-RTX3060,10.70.2.70,834.5688471794128,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00099_99_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_12-56-06"
100,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.7678964138031,False,,,99,97b33_00100,3c0a65d0438944e5bd8986936aa08146,2022-04-07_13-42-40,1649353360,970.523589849472,1472976,guanyush-RTX3060,10.70.2.70,970.523589849472,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00100_100_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_13-12-31"
101,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.319575309753418,False,,,96,97b33_00101,d18ebae2e36a47029da2eb7ddd9386a5,2022-04-07_13-56-15,1649354175,802.1522681713104,1489222,guanyush-RTX3060,10.70.2.70,802.1522681713104,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00101_101_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_13-26-29"
102,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.053399562835692,False,,,99,97b33_00102,dec69dbd58fe427b8d14d09ba81e1612,2022-04-07_14-13-34,1649355214,1002.4189357757568,1507089,guanyush-RTX3060,10.70.2.70,1002.4189357757568,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00102_102_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_13-42-52"
103,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.407844305038452,False,,,93,97b33_00103,78fe6b174e1349f8997165a4cbb59b13,2022-04-07_14-26-51,1649356011,783.2730722427368,1523380,guanyush-RTX3060,10.70.2.70,783.2730722427368,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00103_103_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_13-56-51"
104,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.357771396636965,False,,,94,97b33_00104,163dc6212a464342b92bca087a25cb0c,2022-04-07_14-46-51,1649357211,1137.6114528179169,1541155,guanyush-RTX3060,10.70.2.70,1137.6114528179169,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00104_104_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_14-13-47"
105,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,9.076274156570436,False,,,97,97b33_00105,87ec5664cd5b4891b15530eba0272d4a,2022-04-07_15-02-28,1649358148,868.8016138076782,1557409,guanyush-RTX3060,10.70.2.70,868.8016138076782,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00105_105_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_14-27-52"
106,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.474117040634155,False,,,87,97b33_00106,ad98deee25c644e1a6bcc8d2893349aa,2022-04-07_15-18-23,1649359103,924.2516746520996,1575402,guanyush-RTX3060,10.70.2.70,924.2516746520996,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00106_106_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_14-47-59"
107,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.544728755950928,False,,,92,97b33_00107,dbc44860b75c4934a25e7c83fecab1e3,2022-04-07_15-34-44,1649360084,840.1305437088013,1591964,guanyush-RTX3060,10.70.2.70,840.1305437088013,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00107_107_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_15-02-58"
108,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,10.599988460540771,False,,,84,97b33_00108,8888245895884e318cdbec1a298869f4,2022-04-07_15-50-44,1649361044,885.3166790008545,1608804,guanyush-RTX3060,10.70.2.70,885.3166790008545,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00108_108_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_15-20-43"
109,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,9.126991987228394,False,,,100,97b33_00109,98b1b4925c524dc1b4a28996c2e2f137,2022-04-07_16-08-21,1649362101,892.6329829692841,1625463,guanyush-RTX3060,10.70.2.70,892.6329829692841,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00109_109_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_15-35-58"
110,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,10.16855764389038,False,,,70,97b33_00110,97b4c5abe69c4fac8defc1adda0b2581,2022-04-07_16-20-37,1649362837,732.8169169425964,1642073,guanyush-RTX3060,10.70.2.70,732.8169169425964,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00110_110_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_15-53-27"
111,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.534300088882446,False,,,100,97b33_00111,003038ddaba04df9b39b20c86df77d34,2022-04-07_16-40-09,1649364009,854.7764375209808,1658444,guanyush-RTX3060,10.70.2.70,854.7764375209808,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00111_111_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_16-08-23"
112,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,12.717336654663086,False,,,99,97b33_00112,31714b3d60374f0cb383e9765c2c934f,2022-04-07_16-57-19,1649365039,1026.9561667442322,1674824,guanyush-RTX3060,10.70.2.70,1026.9561667442322,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00112_112_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_16-25-54"
113,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,9.500445365905762,False,,,96,97b33_00113,54cd028dd8af4ab38151b14b74d7526c,2022-04-07_17-19-10,1649366350,1290.284265041351,1690664,guanyush-RTX3060,10.70.2.70,1290.284265041351,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00113_113_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_16-40-12"
114,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,11.036227941513062,False,,,99,97b33_00114,725b300830e64b63b753c51c5f333460,2022-04-07_17-38-19,1649367499,1106.7767243385315,1707115,guanyush-RTX3060,10.70.2.70,1106.7767243385315,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00114_114_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_16-57-39"
115,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,15.587946653366089,False,,,93,97b33_00115,85347398c5bd4f27a55b908cdbee7761,2022-04-07_17-57-38,1649368658,1141.8121848106384,1723669,guanyush-RTX3060,10.70.2.70,1141.8121848106384,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00115_115_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_17-19-52"
116,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,17.75666069984436,False,,,94,97b33_00116,2f47ca4189044c03b0826ec8fd00a248,2022-04-07_18-23-29,1649370209,1441.1123576164246,1740879,guanyush-RTX3060,10.70.2.70,1441.1123576164246,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00116_116_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_17-38-35"
117,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.59729266166687,False,,,97,97b33_00117,9fbf1906789242b282d3028b2ae9536a,2022-04-07_18-44-58,1649371498,1179.88241147995,1757196,guanyush-RTX3060,10.70.2.70,1179.88241147995,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00117_117_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_17-59-27"
118,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.353254079818726,False,,,87,97b33_00118,04a391f2488a4349981c5aa250de59e2,2022-04-07_19-00-24,1649372424,896.3860931396484,1773475,guanyush-RTX3060,10.70.2.70,896.3860931396484,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00118_118_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_18-25-18"
119,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.546975374221802,False,,,92,97b33_00119,e85387cc066046b2986e8743f6c1e6a5,2022-04-07_19-15-53,1649373353,793.0241434574127,1789468,guanyush-RTX3060,10.70.2.70,793.0241434574127,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00119_119_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_18-45-27"
120,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,10.008124113082886,False,,,84,97b33_00120,fec13443c6514dd8a3c2df9352acdfed,2022-04-07_19-31-10,1649374270,843.98171210289,1805502,guanyush-RTX3060,10.70.2.70,843.98171210289,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00120_120_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_19-02-40"
121,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.595597982406616,False,,,100,97b33_00121,2368866357f54811b11f9edae73ae06b,2022-04-07_19-48-10,1649375290,857.3738915920258,1821319,guanyush-RTX3060,10.70.2.70,857.3738915920258,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00121_121_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_19-17-05"
122,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.948721885681152,False,,,70,97b33_00122,1760d696c84942afaee8451ba56e4c33,2022-04-07_19-59-54,1649375994,701.0490961074829,1837299,guanyush-RTX3060,10.70.2.70,701.0490961074829,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00122_122_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_19-33-52"
123,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.597697496414185,False,,,100,97b33_00123,739e5c93adbc47a6abf01367f28d5598,2022-04-07_20-19-10,1649377150,854.5090932846069,1853079,guanyush-RTX3060,10.70.2.70,854.5090932846069,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00123_123_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_19-48-12"
124,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.804502487182615,False,,,99,97b33_00124,984a73b9aafb4d65b4556f5b538cd7a8,2022-04-07_20-35-30,1649378130,975.5878984928132,1868995,guanyush-RTX3060,10.70.2.70,975.5878984928132,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00124_124_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_20-04-55"
125,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.35945200920105,False,,,96,97b33_00125,cf57309912294cea9b3c09ba07a5daf9,2022-04-07_20-49-10,1649378950,806.6327121257782,1884815,guanyush-RTX3060,10.70.2.70,806.6327121257782,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00125_125_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_20-19-13"
126,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.079962253570557,False,,,99,97b33_00126,5909e4c25e9e4e63a37fb1ba635e9508,2022-04-07_21-06-30,1649379990,1003.6424622535706,1900595,guanyush-RTX3060,10.70.2.70,1003.6424622535706,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00126_126_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_20-35-43"
127,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.421816349029541,False,,,93,97b33_00127,ada5998a4bb240e49b8cae7e458053c8,2022-04-07_21-19-54,1649380794,790.4868793487549,1916284,guanyush-RTX3060,10.70.2.70,790.4868793487549,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00127_127_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_20-49-46"
128,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.155532121658323,False,,,94,97b33_00128,81f2749902ca441cbc4d38fa7d872aa6,2022-04-07_21-36-53,1649381813,955.7379910945892,1947580,guanyush-RTX3060,10.70.2.70,955.7379910945892,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00128_128_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_21-06-43"
129,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.441575050354004,False,,,97,97b33_00129,16e0c8e6e6644543bd06a5c70fa843a2,2022-04-07_21-51-43,1649382703,824.5948610305786,1963274,guanyush-RTX3060,10.70.2.70,824.5948610305786,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00129_129_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_21-20-56"
130,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.188431739807127,False,,,87,97b33_00130,6d9c8158924b4078811a94613f38aed3,2022-04-07_22-06-58,1649383618,886.5622782707214,1978953,guanyush-RTX3060,10.70.2.70,886.5622782707214,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00130_130_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_21-37-57"
131,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.465046167373657,False,,,92,97b33_00131,fd59626206eb4ca69bce767dceeade6b,2022-04-07_22-22-18,1649384538,785.0030200481415,1994617,guanyush-RTX3060,10.70.2.70,785.0030200481415,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00131_131_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_21-52-11"
