,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
93,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.387718,FALSE,,,97,97b33_00093,233e53bf5585423099beb697955f737b,2022-04-07_11-54-17,1.65E+09,818.4859,1352141,guanyush-RTX3060,10.70.2.70,818.4859,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00093_93_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_11-23-44"
105,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,9.076274,FALSE,,,97,97b33_00105,87ec5664cd5b4891b15530eba0272d4a,2022-04-07_15-02-28,1.65E+09,868.8016,1557409,guanyush-RTX3060,10.70.2.70,868.8016,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00105_105_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_14-27-52"
117,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.597293,FALSE,,,97,97b33_00117,9fbf1906789242b282d3028b2ae9536a,2022-04-07_18-44-58,1.65E+09,1179.882,1757196,guanyush-RTX3060,10.70.2.70,1179.882,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00117_117_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_17-59-27"
129,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.441575,FALSE,,,97,97b33_00129,16e0c8e6e6644543bd06a5c70fa843a2,2022-04-07_21-51-43,1.65E+09,824.5949,1963274,guanyush-RTX3060,10.70.2.70,824.5949,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00129_129_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_21-20-56"
141,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.499116,FALSE,,,97,97b33_00141,ff7363ebabab4969954e3909f290f15c,2022-04-08_00-58-02,1.65E+09,829.658,2152396,guanyush-RTX3060,10.70.2.70,829.658,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00141_141_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-08_00-27-07"
8,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.14099,FALSE,,,94,97b33_00008,dec005d7d2564482a84758a9e985d04f,2022-04-06_14-05-01,1.65E+09,959.3168,3940980,guanyush-RTX3060,10.70.2.70,959.3168,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00008_8_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_13-34-46"
20,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.10803,FALSE,,,94,97b33_00020,eebc85dafa6340068c8187efc2f70f5f,2022-04-06_17-10-39,1.65E+09,954.4861,86778,guanyush-RTX3060,10.70.2.70,954.4861,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00020_20_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_16-40-33"
32,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.05813,FALSE,,,94,97b33_00032,7a7fcbea107e4917ba6fdbf286c8dbee,2022-04-06_20-15-45,1.65E+09,950.1781,294932,guanyush-RTX3060,10.70.2.70,950.1781,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00032_32_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_19-45-44"
44,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.05889,FALSE,,,94,97b33_00044,4dbdf792df344eb0bc44f6044f78b330,2022-04-06_23-20-39,1.65E+09,951.8123,500119,guanyush-RTX3060,10.70.2.70,951.8123,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00044_44_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_22-50-37"
56,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.07078,FALSE,,,94,97b33_00056,c15c16de79874750b66de21eac6bd9a2,2022-04-07_02-25-46,1.65E+09,949.1073,705449,guanyush-RTX3060,10.70.2.70,949.1073,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00056_56_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_01-55-42"
68,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.04818,FALSE,,,94,97b33_00068,6c2238a631344055a3e2d1adf7c88906,2022-04-07_05-30-38,1.65E+09,949.6462,910308,guanyush-RTX3060,10.70.2.70,949.6462,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00068_68_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_05-00-39"
80,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.06688,FALSE,,,94,97b33_00080,11c6170b1466449a8db72758d06a281c,2022-04-07_08-35-02,1.65E+09,951.6818,1131526,guanyush-RTX3060,10.70.2.70,951.6818,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00080_80_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_08-05-01"
92,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.16774,FALSE,,,94,97b33_00092,31969aa61bb9418cb7e246944e7725aa,2022-04-07_11-39-34,1.65E+09,949.5051,1335912,guanyush-RTX3060,10.70.2.70,949.5051,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00092_92_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_11-09-30"
104,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.35777,FALSE,,,94,97b33_00104,163dc6212a464342b92bca087a25cb0c,2022-04-07_14-46-51,1.65E+09,1137.611,1541155,guanyush-RTX3060,10.70.2.70,1137.611,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00104_104_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_14-13-47"
116,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,17.75666,FALSE,,,94,97b33_00116,2f47ca4189044c03b0826ec8fd00a248,2022-04-07_18-23-29,1.65E+09,1441.112,1740879,guanyush-RTX3060,10.70.2.70,1441.112,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00116_116_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_17-38-35"
128,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.15553,FALSE,,,94,97b33_00128,81f2749902ca441cbc4d38fa7d872aa6,2022-04-07_21-36-53,1.65E+09,955.738,1947580,guanyush-RTX3060,10.70.2.70,955.738,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00128_128_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_21-06-43"
140,94,3.927045,0.075244,0.18965,3.996208,0.066258,0.172271,10.15977,FALSE,,,94,97b33_00140,61d91463a06641f19e9516eb287b27ec,2022-04-08_00-43-07,1.65E+09,959.6419,2136596,guanyush-RTX3060,10.70.2.70,959.6419,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00140_140_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-08_00-12-49"
11,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.580114,FALSE,,,92,97b33_00011,0cd67e6edc8846a290ee6ed35fd41f0b,2022-04-06_14-50-43,1.65E+09,793.0035,3940970,guanyush-RTX3060,10.70.2.70,793.0035,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00011_11_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_14-20-24"
23,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.431283,FALSE,,,92,97b33_00023,c9df3acbce25406bb018599bbcd49b90,2022-04-06_17-55-57,1.65E+09,782.9318,137865,guanyush-RTX3060,10.70.2.70,782.9318,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00023_23_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_17-25-53"
35,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.42576,FALSE,,,92,97b33_00035,693f435ceda74d619538a80aaa29deab,2022-04-06_21-00-53,1.65E+09,779.2603,345605,guanyush-RTX3060,10.70.2.70,779.2603,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00035_35_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_20-30-58"
47,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.41516,FALSE,,,92,97b33_00047,51b9473011164caf8a9f23a8aeb76d19,2022-04-07_00-05-48,1.65E+09,779.7441,550677,guanyush-RTX3060,10.70.2.70,779.7441,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00047_47_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_23-35-52"
59,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.414107,FALSE,,,92,97b33_00059,3416e0533c9a44d680a5225a5a9ea3c1,2022-04-07_03-10-56,1.65E+09,779.3282,755856,guanyush-RTX3060,10.70.2.70,779.3282,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00059_59_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_02-40-59"
71,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.426721,FALSE,,,92,97b33_00071,9db796f4257743d19fcda69ccce98b42,2022-04-07_06-15-42,1.65E+09,776.9717,963210,guanyush-RTX3060,10.70.2.70,776.9717,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00071_71_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_05-45-49"
83,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.40333,FALSE,,,92,97b33_00083,ab5545f3787446d09648e1e07eaccc6e,2022-04-07_09-20-07,1.65E+09,777.4949,1181900,guanyush-RTX3060,10.70.2.70,777.4949,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00083_83_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_08-50-14"
95,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.373166,FALSE,,,92,97b33_00095,159c8a7294424d288acbd42bacd7aef5,2022-04-07_12-24-35,1.65E+09,775.0326,1386876,guanyush-RTX3060,10.70.2.70,775.0326,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00095_95_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_11-54-45"
107,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.544729,FALSE,,,92,97b33_00107,dbc44860b75c4934a25e7c83fecab1e3,2022-04-07_15-34-44,1.65E+09,840.1305,1591964,guanyush-RTX3060,10.70.2.70,840.1305,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00107_107_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_15-02-58"
119,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.546975,FALSE,,,92,97b33_00119,e85387cc066046b2986e8743f6c1e6a5,2022-04-07_19-15-53,1.65E+09,793.0241,1789468,guanyush-RTX3060,10.70.2.70,793.0241,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00119_119_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_18-45-27"
131,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.465046,FALSE,,,92,97b33_00131,fd59626206eb4ca69bce767dceeade6b,2022-04-07_22-22-18,1.65E+09,785.003,1994617,guanyush-RTX3060,10.70.2.70,785.003,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00131_131_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_21-52-11"
143,92,4.297752,0.040256,0.10714,4.533186,0.02608,0.071978,8.515365,FALSE,,,92,97b33_00143,51320ff6cde04d9bbf46247fb4f16afd,2022-04-08_01-28-45,1.65E+09,788.1199,2183753,guanyush-RTX3060,10.70.2.70,788.1199,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00143_143_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-08_00-58-31"
10,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.18818,FALSE,,,87,97b33_00010,0fe6166cca874f60a60795d2a7696552,2022-04-06_14-35-14,1.65E+09,889.8505,3940968,guanyush-RTX3060,10.70.2.70,889.8505,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00010_10_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_14-06-06"
22,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.10603,FALSE,,,87,97b33_00022,e8c461a483fb41289a3ac692302091af,2022-04-06_17-40-39,1.65E+09,885.0502,121525,guanyush-RTX3060,10.70.2.70,885.0502,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00022_22_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_17-11-43"
34,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.09956,FALSE,,,87,97b33_00034,3b62e2187ecd4ff68c1ed62050995b96,2022-04-06_20-45-40,1.65E+09,881.7028,329360,guanyush-RTX3060,10.70.2.70,881.7028,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00034_34_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_20-16-49"
46,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.06895,FALSE,,,87,97b33_00046,e15308f84be74771abc498cc8eca35cd,2022-04-06_23-50-33,1.65E+09,880.7236,534379,guanyush-RTX3060,10.70.2.70,880.7236,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00046_46_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_23-21-43"
58,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.14895,FALSE,,,87,97b33_00058,f3f412ade2014a8387e38607e5a66ce5,2022-04-07_02-55-41,1.65E+09,882.336,739630,guanyush-RTX3060,10.70.2.70,882.336,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00058_58_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_02-26-50"
70,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.07802,FALSE,,,87,97b33_00070,7961a297e9a64752a784fbb6495eb4b7,2022-04-07_06-00-30,1.65E+09,880.687,946712,guanyush-RTX3060,10.70.2.70,880.687,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00070_70_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_05-31-43"
82,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.08578,FALSE,,,87,97b33_00082,ca3afe8955684d39a1aa3ef6ae10742c,2022-04-07_09-04-55,1.65E+09,880.7471,1165639,guanyush-RTX3060,10.70.2.70,880.7471,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00082_82_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_08-36-06"
94,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.04811,FALSE,,,87,97b33_00094,f829c3edfb2345fca313a91b12aa22fd,2022-04-07_12-09-26,1.65E+09,880.0073,1370642,guanyush-RTX3060,10.70.2.70,880.0073,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00094_94_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_11-40-38"
106,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.47412,FALSE,,,87,97b33_00106,ad98deee25c644e1a6bcc8d2893349aa,2022-04-07_15-18-23,1.65E+09,924.2517,1575402,guanyush-RTX3060,10.70.2.70,924.2517,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00106_106_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_14-47-59"
118,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.35325,FALSE,,,87,97b33_00118,04a391f2488a4349981c5aa250de59e2,2022-04-07_19-00-24,1.65E+09,896.3861,1773475,guanyush-RTX3060,10.70.2.70,896.3861,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00118_118_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_18-25-18"
130,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.18843,FALSE,,,87,97b33_00130,6d9c8158924b4078811a94613f38aed3,2022-04-07_22-06-58,1.65E+09,886.5623,1978953,guanyush-RTX3060,10.70.2.70,886.5623,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00130_130_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_21-37-57"
142,87,4.48911,0.023227,0.067354,172.732,0.013054,0.029074,10.20771,FALSE,,,87,97b33_00142,59c2a88521a94e43aa424bef9963b94a,2022-04-08_01-13-21,1.65E+09,889.6325,2168039,guanyush-RTX3060,10.70.2.70,889.6325,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00142_142_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-08_00-44-12"
